keyword,word
순종,나를 사랑하지 않는 자는 내 말을 지키지 아니하나니 너희가 듣는 말은 내 말이 아니요 나를 보내신 아버지의 말씀이니라
순종,그리스도께서 우리를 자유롭게 하셨으니 그러므로 굳건히 서서 다시는 종의 멍에를 메지 말라
순종,나는 선한 싸움을 싸우고 달려갈 길을 마치고 믿음을 지켰다
순종,사람이 떡으로만 살 것이 아니요 하나님의 입으로 나오는 모든 말씀으로 살 것이라
순종,거역하는 것은 점술죄와 같고 패역하는 것은 우상 숭배와 같으니 네가 여호와의 말씀을 버렸으므로 여호와께서 너를 버려 왕이 되지 못하게 하셨느니라
순종,너희는 자유의 율법대로 말하고 행하라 그것은 너희가 심판받지 않도록 하기 위함이라
순종,어떤 사람이 두 아들을 두었는데 첫째 아들에게 가서 이르되 오늘 포도원에 가서 일하라 하매 그가 대답하여 이르되 가겠습니다 하였으나 가지 아니하였고 둘째 아들에게 가서 같은 말을 하였더니 그가 대답하여 이르되 나는 가지 않겠습니다 하였으나 결국 가게 되었더라 누가 순종했느냐
순종,양은 그를 따르지 아니하고 도리어 그를 피하나니 이는 그들이 낯선 사람의 음성을 알지 못함이라
순종,그가 나아가서 자기 얼굴을 땅에 대고 엎드려 기도하여 이르시되 내 아버지여 만약 할 수 있으면 이 잔을 내게 지나가게 하옵소서 그러나 내 뜻대로 마옵시고 아버지의 뜻대로 하옵소서
순종,내가 주께 범죄하지 아니하도록 주의 말씀을 내 마음에 두었나이다
순종,모든 성경은 하나님의 감동으로 된 것으로 교훈과 책망과 바르게 함과 의로 교육하기에 유익하니
순종,하나님의 약속은 얼마든지 그리스도 안에서 예가 되므로 우리가 그로 말미암아 아멘하여 하나님께 영광을 돌리게 되느니라
순종,하나님의 뜻대로 행하는 자가 내 형제요 자매요 어머니이니라
순종,아버지의 뜻이 하늘에서 이루어진 것 같이 땅에서도 이루어지이다
순종,내가 이르되 주여 무엇을 하리이까 주께서 내게 이르시되 일어나 다메섹으로 들어가라 거기서 네가 행할 모든 일을 일러 주리라
순종,우리는 모든 이론을 파하고 하나님 아는 것을 대적하는 모든 높은 것을 무너뜨리며 모든 생각을 사로잡아 그리스도께 순종케 하니
순종,너희가 진리의 순종함으로 너희 영혼을 깨끗하게 하여 거짓 없는 형제 사랑을 진심으로 사랑하라
순종,그러므로 내 사랑하는 형제들아 굳건하게 서서 흔들리지 말고 항상 주의 일을 더욱 풍성히 알게 되라 너희 수고가 주 안에서 헛되지 않다는 것을 알기 때문이라
순종,그러나 하나님께 감사하리로다 너희가 죄의 종이었으나 이제는 마음으로부터 그 본래의 교훈을 순종하여 의의 종이 되었느니라
순종,사람이 나를 섬기려면 나를 따르라 내가 있는 곳에 내 종도 있을 것이요 누구든지 나를 섬기면 아버지께서 그를 존귀하게 하시리라
순종,내 손이 이 모든 것을 지었고 이 모든 것이 되었으나 나는 한 사람을 바라보노라 그는 내 말을 겸손히 듣고 나의 뜻을 따르는 자니라
순종,주의 증거들은 내 즐거움과 내 상담자들이십니다
순종,우리의 자랑은 이것이라 우리의 양심이 증언하는 바 우리가 하나님께 대한 성실과 순수함으로 세상에서 특히 너희에게 그렇게 행하였노라
용서,너희가 사람의 잘못을 용서하면 하늘에 계신 너희 아버지께서도 너희를 용서하시리라
용서,그러나 너희가 사람을 용서하지 아니하면 너희 아버지께서도 너희 잘못을 용서하지 아니하시리라
용서,그 때 베드로가 나아와 말하되 주여 형제가 내게 죄를 범하면 내가 몇 번이나 그를 용서해야 하리이까 일곱 번까지 하오리이까 예수께서 이르시되 내가 네게 이르노니 일곱 번뿐 아니라 일곱 번을 일흔 번까지라도 하라
용서,서로 친절하게 대하며 불쌍히 여기며 하나님께서 그리스도 안에서 너희를 용서하신 것처럼 서로 용서하라
용서,서로 용납하며 누구든지 서로 불만이 있거든 용서하되 주께서 너희를 용서하신 것처럼 너희도 그리하고
용서,서 있을 때에 아무에게나 용서할 일이 있거든 용서하라 그래야 하늘에 계신 너희 아버지께서도 너희 죄를 용서하시리라
용서,너희가 형제에게 잘못을 범하면 경고하고 회개하면 용서하되 하루에 일곱 번이라도 그가 내게 잘못을 하고 일곱 번 돌아와 말하기를 내가 회개하노라 하면 너희는 용서하라
용서,악을 악으로 욕을 욕으로 갚지 말고 도리어 복을 빌라 이는 너희가 이로써 복을 받기 위해 부르심을 받은 자들이기 때문이라
용서,그 이유로 하늘나라가 왕과 그의 종들에게 비유되었으니 왕은 종이 그의 빚을 갚을 수 없자 그를 불쌍히 여기며 그의 빚을 용서하였으나 그 종이 다른 종에게 자신이 갚을 빚을 용서하지 않는 것을 보고 왕이 그를 다시 잡아 가두며 그에게 용서를 요구하는 이야기
용서,그들이 계속 묻자 예수께서 일어나시어 말씀하시되 너희 중에 죄 없는 자가 먼저 돌로 치라 하시고
용서,아무에게도 악을 악으로 갚지 말고 모든 사람 앞에서 선한 일을 도모하라 네가 할 수 있거든 너희가 살아가는 한 모든 사람과 평화롭게 지내라 내 사랑하는 자들아 복수하지 말고 하나님의 진노에 맡기라 나의 복수라 내가 갚으리라고 기록된 바와 같이
용서,너희가 각각 마음으로 형제를 용서하지 아니하면 내 하늘 아버지께서도 너희에게 이와 같이 하시리라
용서,예수께서 이르시되 아버지 저들을 용서하옵소서 저들이 자기들이 하는 일을 알지 못함이니이다
용서,이제는 오히려 너희에게 용서하고 위로할지니 이와 같은 사람을 너희가 사랑으로 다시 품으라
용서,모든 악의와 노함과 분노와 떠드는 것과 비방하는 것을 모든 악의와 함께 너희 가운데서 없애버리고 서로 친절하고 불쌍히 여기며 하나님께서 그리스도 안에서 너희를 용서하신 것처럼 서로 용서하라
용서,사랑은 자랑하지 않으며 교만하지 않으며 무례히 행하지 않으며 자기의 유익을 구하지 않으며 쉽게 화를 내지 않으며 악을 생각하지 않으며
용서,그러나 나는 너희에게 이르노니 원수를 사랑하며 너희를 박해하는 자를 위해 기도하라
용서,만일 우리가 우리 죄를 자백하면 그는 믿부시고 의로우사 우리 죄를 사하시며 우리를 모든 불의에서 깨끗하게 하실 것이라
용서,하나님은 우리가 아직 죄인 되었을 때에 그리스도께서 우리를 위하여 죽으심으로 자기 사랑을 확증하셨느니라
용서,내가 그들의 불법을 용서하고 그들의 죄를 다시 기억하지 아니하리라
용서,나는 나를 위하여 네 허물을 도말하는 자라 네 죄를 기억하지 아니하리라
용서,여호와께서 말씀하시되 너희 죄가 붉을지라도 눈과 같이 희게 할 것이요 진홍빛 같을지라도 양털같이 하리라
용서,하나님과 같은 이가 누구인가 그는 죄악을 용서하고 자기 기업의 남은 자들에게 대하여 자비를 베푸시며 다시는 진노하지 아니하시고 기뻐하여 용서하신다
용서,자녀들아 너희가 죄 사함을 받은 것은 그의 이름을 인함이라
용서,베드로가 예수께 나아가 이르되 주여 형제가 내게 죄를 범하면 몇 번 용서해야 합니까 일곱 번까지 하리이까 예수께서 이르시되 일곱 번뿐 아니라 일흔 번을 일곱 번까지라도 하라
용서,서 있을 때에 아무에게나 용서할 일이 있거든 용서하라 그래야 하늘에 계신 너희 아버지께서도 너희 죄를 용서하시리라
용서,너희가 죄로 죽어 있던 것을 하나님이 그리스도와 함께 살리셨고 우리 죄의 법을 폐하시고 십자가에 못 박으셨느니라
용서,너희가 누구의 죄를 용서하면 용서될 것이요 누구의 죄를 그대로 두면 그대로 있을 것이라
용서,그가 빛 가운데 계신 것처럼 우리도 빛 가운데 행하면 우리가 서로 사귀고 그의 아들 예수의 피가 우리를 모든 죄에서 깨끗하게 하느니라
용서,그러므로 내가 네게 이르노니 그의 많은 죄가 사함을 받았으니 그는 사랑을 많이 했느니라 그러나 적게 용서받은 자는 적게 사랑하느니라
용서,너희가 각각 마음으로 형제를 용서하지 아니하면 내 하늘 아버지께서도 너희에게 이와 같이 하시리라
용서,이것이 나의 계명이라 너희가 서로 사랑하라는 것이니 내가 너희를 사랑한 것 같이 너희도 서로 사랑하라
용서,곧 하나님이 그리스도 안에서 세상을 자기와 화목하게 하시며 사람들의 죄를 그들에게 돌리지 아니하시고 화목하게 하는 말씀을 우리에게 부탁하셨느니라
용서,무엇보다도 열심히 서로 사랑할지니 사랑은 허다한 죄를 덮느니라
용서,그러나 인자가 땅에서 죄 사함 권세가 있다는 것을 너희로 알게 하려 하노라 이에 예수께서 중풍병자에게 말씀하시되 일어나 네 자리를 가지고 집으로 가라 하시니 그가 일어나 집으로 갔다
용서,동이 서에서 먼 것처럼 그가 우리의 죄악을 우리에게서 멀리 옮기셨으며
용서,악인은 그의 길을 불의한 자는 그의 생각을 버리고 여호와께로 돌아오라 그가 우리를 극률히 여기시며 우리 하나님께로 돌아오라 그가 너그럽게 용서하시리라
용서,그러므로 네 예물을 제단에 드리기 전에 네 형제에게 억울한 일이 있으면 먼저 가서 화해하고 그 후에 예물을 드리라
용서,믿음의 말씀이 이것이니 그리스도 예수께서 죄인을 구원하시려고 세상에 오셨다 하시며 그 중에 내가 괴수니라
용서,그들이 다시는 각각 자기 이웃과 형제를 가르쳐 이르기를 여호와를 알라 하지 아니할 것이라 이는 내가 그들의 죄악을 사하고 그들의 죄를 다시 기억하지 아니할 것이기 때문이라
용서,어찌하여 네 형제의 눈 속에 있는 티는 보고 네 눈 속에 있는 들보는 깨닫지 못하느냐 네 눈 속에 들보를 빼낸 후에야 형제의 눈 속에서 티를 빼낼 수 있느니라
용서,그들의 죄와 불법을 다시 기억하지 아니하리라 하셨으니
용서,이러므로 내가 너희에게 이르노니 사람의 모든 죄와 모든 훼방은 사함을 얻되 성령을 훼방하는 죄는 사함을 얻지 못하리라
용서,이는 많은 사람을 위한 죄 사함을 얻게 하려고 많은 사람을 위한 죄 사함을 얻기 위해 흘리는 내 피니라
용서,서로 용납하며 누구든지 서로 불만이 있거든 용서하되 주께서 너희를 용서하신 것처럼 너희도 그리하라
용서,비판하지 말라 그리하면 너희가 비판받지 아니하리라 정죄하지 말라 그리하면 너희가 정죄받지 아니하리라 용서하라 그리하면 너희가 용서함을 받을 것이다
용서,너희가 누구를 용서하면 나도 용서하노니 내가 용서하는 것은 그를 위함이 아니라 너희를 위한 것이다
용서,예수께서 그들의 믿음을 보시고 중풍병자에게 이르시되 아들아 네 죄가 사해졌느니라
용서,긍휼히 여기는 자는 복이 있나니 그들이 긍휼히 여김을 받을 것이라
용서,하나님께서는 상한 심령과 통회하는 마음을 멸시하지 아니하시리라
용서,그러나 주께서는 용서가 풍성하시므로 우리가 주를 경외하리이다
용서,주 우리 하나님은 긍휼과 용서가 많으시며 우리는 그를 거역하였으나
용서,비판하지 말라 그리하면 너희가 비판받지 아니하리라 너희가 판단하는 그 판단으로 너희가 판단을 받을 것이며 너희가 헤아리는 그 헤아림으로 너희가 헤아림을 받을 것이다
용서,하나님과 같은 이가 누구인가 그는 죄악을 용서하시며 자기 백성의 죄를 덮어주시고 다시는 진노하지 아니하시며 기뻐하시며 용서하신다
용서,우리는 그리스도 안에서 그의 은혜로 구속과 죄 사함을 받았으니
용서,율법이 들어온 것은 범죄를 더하게 하려 함이었으나 죄가 많을수록 은혜가 더욱 넘쳤나니
용서,그 가운데 어떤 이들은 너희였으나 너희는 주 예수 그리스도의 이름과 우리 하나님의 성령 안에서 씻음과 거룩함과 의롭다 하심을 받았느니라
용서,다윗이 나단에게 이르되 내가 여호와께 죄를 범하였노라 나단이 다윗에게 이르되 여호와께서 네 죄를 사하셨으니 네가 죽지 아니하리라
용서,악인은 그의 길을 불의한 자는 그의 생각을 버리고 여호와께로 돌아오라 그가 우리를 극률히 여기시며 우리 하나님께로 돌아오라 그가 너그럽게 용서하시리라
용서,우리가 우리에게 죄 지은 자를 용서한 것 같이 우리 죄를 용서하시옵고
용서,주께서는 선하시고 용서하시며 모든 자에게 인자하심이 풍성하시니
용서,혹시 유다의 온 집이 듣고 각기 자기 악한 길에서 돌아와서 내가 그들에게 내 마음을 두고 용서하리라
용서,예물을 제단에 드리기 전에 형제와 사이에 문제가 있으면 먼저 가서 화해하고 그 후에 예물을 드리라
용서,너희가 형제에게 잘못을 범하면 경고하고 회개하면 용서하되 하루에 일곱 번이라도 그가 내게 잘못을 하고 일곱 번 돌아와 말하기를 내가 회개하노라 하면 너희는 용서하라
용서,나는 나를 위하여 네 허물을 도말하는 자라 네 죄를 기억하지 아니하리라
용서,그런즉 형제들아 너희가 알 것이라 이 사람을 통하여 죄 사함을 전파하노니
용서,내가 너를 불쌍히 여기었거늘 너는 네 동료를 불쌍히 여기지 아니하느냐
용서,예수께서 이르시되 나도 너를 정죄하지 아니하노니 가서 다시는 죄를 범하지 말라
용서,너희가 측량하는 그 측량기로 너희가 측량을 받을 것이며 너희가 흘려보내는 그 흘려보냄으로 너희가 흘려받을 것이다
용서,너희는 하나님의 택하신 자 거룩하고 사랑받는 자답게 품위 있는 자 친절하고 겸손하고 온유하고 오래 참으며 서로 용납하고 불만이 있으면 서로 용서하라
용서,네 모든 죄악을 용서하시며 네 모든 병을 고치시며
용서,여호와께서 말씀하시되 너희 죄가 붉을지라도 눈과 같이 희게 할 것이요 진홍빛 같을지라도 양털같이 하리라
용서,서로 친절하게 대하며 불쌍히 여기며 하나님께서 그리스도 안에서 너희를 용서하신 것처럼 서로 용서하라
용서,사랑은 오래 참으며 사랑은 온유하며 시기하지 아니하며 자랑하지 아니하며 교만하지 아니하며 무례히 행하지 아니하며 자기의 유익을 구하지 아니하며 쉽게 화내지 아니하며 악을 생각하지 아니하며 불의를 기뻐하지 아니하며 진리와 함께 기뻐하고 모든 것을 참으며 모든 것을 믿으며 모든 것을 바라며 모든 것을 견디느니라
용서,여호와여 만일 주께서 죄를 지켜보신다면 여호와여 누가 서리이까 그러나 주께는 용서가 있사오니 우리가 주를 경외하게 하시리이다
용서,너희가 그 은혜로 구원을 받았으니 이는 너희가 믿음으로 말미암은 것이요 너희에게서 난 것이 아니요 하나님의 선물이라
용서,나의 생각은 너희의 생각과 다르며 너희의 길은 나의 길과 다르니라 여호와의 말씀이니라
용서,무엇보다도 열심히 서로 사랑할지니 사랑은 허다한 죄를 덮느니라
용서,그 종이 주인의 마음을 감동시켜 그를 용서하게 하였고 그의 빚을 다 탕감하였다
용서,서 있을 때에 아무에게나 용서할 일이 있거든 용서하라 그래야 하늘에 계신 너희 아버지께서도 너희 죄를 용서하시리라
용서,그러나 인자가 땅에서 죄 사함 권세가 있다는 것을 너희로 알게 하려 하노라
용서,무릎을 꿇고 큰 소리로 주여 이 죄를 그들에게 돌리지 마옵소서 하고 이 말을 하고 자니라
용서,아들이 이르되 아버지 내가 하늘과 아버지께 죄를 지었사오니 이제는 아버지의 아들이라 칭함을 감당치 못하겠나이다 아버지가 종들에게 이르되 그의 옷을 제일 좋은 것으로 입히고 손에 가락지를 끼우고 발에 신을 신기라
용서,하물며 그리스도의 피로 말미암아 너희 양심을 정결하게 하여 죽은 행실에서 벗어나 하나님을 섬기게 하지 않겠느냐
용서,그러므로 우리가 믿음으로 의롭다 하심을 얻었으니 우리 주 예수 그리스도로 말미암아 하나님과 화평을 누리자
용서,우리를 구원하시되 우리가 행한 의로운 일들로 말미암지 아니하고 그의 긍휼하심을 따라 중생의 씻음과 성령의 새롭게 하심으로 하셨으니
용서,하나님이 그리스도 안에서 세상을 자기와 화목하게 하셨고 사람들의 죄를 그들에게 돌리지 아니하시고 화목하게 하는 말씀을 우리에게 부탁하셨느니라
용서,이는 많은 사람을 위한 죄 사함을 얻게 하려고 많은 사람을 위한 죄 사함을 얻기 위해 흘리는 내 피니라
용서,그러나 하나님은 자비가 풍성하셔서 그 큰 사랑으로 우리를 사랑하시되 우리가 죄로 죽었을 때에 그리스도와 함께 살리셨고
용서,나는 나를 위하여 네 허물을 도말하는 자라 네 죄를 기억하지 아니하리라
용서,그들의 죄와 불법을 다시 기억하지 아니하리라 하셨으니
용서,죄가 사함을 받은 자는 복이 있고 그 죄가 가려진 자는 복이 있으며 여호와께서 죄를 인정치 않으시고 그 영혼에 간사함이 없는 자는 복이 있도다
용서,그 아들 안에서 우리가 구속 곧 죄 사함을 얻었느니라
용서,이 사람에 대하여 모든 선지자도 증언하되 그를 믿는 사람은 누구든지 그의 이름을 통하여 죄 사함을 받는다 하였느니라
용서,너희는 하나님께로부터 나서 그리스도 예수 안에 있고 그리스도께서 우리에게 하나님께로 가는 길이 되어주셨고 하나님의 의와 거룩함과 구속이 되셨느니라
용서,네가 만일 네 입으로 예수를 주로 시인하며 하나님께서 그를 죽은 자 가운데서 살리신 것을 믿으면 구원을 얻으리라
용서,너희가 각각 마음으로 형제를 용서하지 아니하면 내 하늘 아버지께서도 너희에게 이와 같이 하시리라
용서,너희가 사람의 잘못을 용서하면 하늘에 계신 너희 아버지께서도 너희를 용서하시리라
용서,그 때 베드로가 나아와 말하되 주여 형제가 내게 죄를 범하면 내가 몇 번이나 그를 용서해야 하리이까 일곱 번까지 하오리이까 예수께서 이르시되 내가 네게 이르노니 일곱 번뿐 아니라 일곱 번을 일흔 번까지라도 하라
용서,너희가 누구를 용서하면 나도 용서하노니 내가 용서하는 것은 그를 위함이 아니라 너희를 위한 것이다
겸손,누구든지 자기를 높이는 자는 낮아질 것이요 자기를 낮추는 자는 높아지리라
겸손,젊은 자들아 이와 같이 장로들에게 순복하고 모든 사람은 겸손으로 서로 복종하라 하나님은 교만한 자를 물리치시고 겸손한 자에게 은혜를 주시느니라
겸손,아무 일에든지 이기적인 뜻이나 허영으로 하지 말고 겸손한 마음으로 각 사람을 자기보다 낫게 여깁니다
겸손,주 앞에서 낮추라 그리하면 그가 너희를 높이시리라
겸손,겸손한 자에게 정의를 가르치시며 겸손한 자를 인도하여 그 길을 가게 하시리로다
겸손,나는 마음이 온유하고 겸손하니 나의 멍에를 메고 내게 배우라 그리하면 너희 마음이 쉼을 얻을 것이라
겸손,여호와께서 네게 구하시는 것이 무엇이냐 정의를 행하며 인애를 사랑하며 겸손하게 네 하나님과 함께 행하는 것이 아니냐
겸손,예수께서 앉으시어 열두 제자를 불러 말씀하시되 누구든지 첫째가 되고자 하면 마지막이 되어 모든 사람을 섬기는 자가 되어야 하리라
겸손,네게 있는 것을 받지 아니한 것이 무엇이냐 받았은즉 왜 자랑하느냐 마치 받지 아니한 것처럼
겸손,내가 말하는 바는 너희가 마땅히 생각할 것보다 더 높이 생각하지 말고 오직 하나님이 각 사람에게 나누어 주신 믿음의 분량대로 생각하라
겸손,그러므로 누구든지 이 어린아이와 같이 자기를 낮추는 사람이 천국에서 큰 자니라
겸손,너희 중에 지혜와 겸손이 있는 자가 누구냐 선한 행실로 그의 지혜를 나타낼지니라
겸손,그러나 그가 내게 이르시되 내 은혜가 네게 족하도다 내 능력이 약한 데서 온전히 나타난다 하셨으므로 나는 더욱 기쁘게 내 약함을 자랑하리니 이는 그리스도의 능력이 내게 머물게 하려 함이라
겸손,여호와께서 겸손한 자를 일으키시며 악인들은 땅에 엎드러지게 하시느니라
겸손,너희 중에 큰 자는 너희를 섬기는 자가 될지니라
겸손,너희 안에 이 마음을 품으라 곧 그리스도 예수의 마음이니
겸손,그러나 온유한 자들은 땅을 차지하며 풍성한 평화를 즐기리로다
겸손,너희 중에 누구든지 첫째가 되고자 하면 종이 되어야 하며 인자가 온 것이 섬김을 받으려 함이 아니라 오히려 섬기려 하고 자기 목숨을 많은 사람의 대속물로 주려 함이니라
겸손,오직 마음의 숨은 사람을 존귀히 여기라 이는 하나님 앞에 값진 것이니라
겸손,내 영혼이 여호와를 자랑하리니 공의로운 자들이 듣고 기뻐하리로다
겸손,내 손이 이 모든 것을 지었으므로 여호와의 말씀이니라 그러나 내가 돌아보는 자는 마음이 겸손하고 심령이 통회하며 내 말을 두려워하는 자라
겸손,나는 너희가 나를 보면 두려워하며 내게 나아와 겸손하게 나가기를 원하노라
겸손,너희 중에 누구든지 큰 자가 되고자 하면 너희를 섬기는 자가 되어야 하며 인자도 섬김을 받으려 함이 아니라 오히려 섬기려 하고 자기 목숨을 많은 사람의 대속물로 주려 함이니라
겸손,그가 거만한 자를 멸시하시고 겸손한 자에게 은혜를 주시느니라
겸손,내가 주와 선생이 되어 너희 발을 씻었거든 너희도 서로 발을 씻어주라 내가 너희에게 본을 보였으니 나를 본받아 행하라
겸손,내가 주께 감사하오니 나를 지으심이 경이롭고 놀라우며 주의 일이 내 영혼이 잘 아나이다
겸손,온유한 자는 복이 있나니 그들이 땅을 기업으로 받을 것임이라
겸손,겸손과 여호와를 경외함의 보상은 부와 존귀와 생명이니라
겸손,높은 곳에 앉은 자와 거룩하고 존귀한 자가 이르시되 내가 높고 거룩한 곳에 거하며 또한 마음이 겸손하고 통회하는 자와 함께 거한다 그러면 내가 그들의 심령을 소생하게 하리라
겸손,의인은 흑암 중에 빛을 비추며 그가 은혜로우며 자비로우며 의로운 자라
겸손,여호와께서 네게 구하시는 것이 무엇이냐 정의를 행하며 인애를 사랑하며 겸손하게 네 하나님과 함께 행하는 것이 아니냐
겸손,모든 겸손과 온유로 오래 참음으로 사랑 가운데서 서로 용납하고
겸손,내가 너희에게 이르노니 이 사람이 아니라 저 사람이 의롭다 하심을 받고 그의 집에 돌아갔느니라 자기를 높이는 자는 낮아지고 자기를 낮추는 자는 높아지리라
겸손,너희가 알거니와 우리 주 예수 그리스도의 은혜를 그가 부요하신 분이었으나 너희를 위하여 가난하게 되신 그 은혜를 알거니와 이는 그의 가난으로 말미암아 너희를 부요하게 하려 하심이라
겸손,그러므로 너희는 하나님의 택하신 자 거룩하고 사랑받는 자답게 품위 있는 자 친절하고 겸손하고 온유하고 오래 참으며
겸손,겸손한 자에게 정의를 가르치시며 겸손한 자를 인도하여 그 길을 가게 하시리로다
겸손,예수께서는 사람의 모양으로 나타나셨고 자기를 낮추시고 죽기까지 복종하셨으니 곧 십자가에 죽으심이라
겸손,내가 나의 허물을 능히 깨닫지 못하면 나를 주의 종으로 삼지 마시고 은밀한 죄에서 나를 지켜주소서
겸손,서로 친절하게 대하며 불쌍히 여기며 하나님께서 그리스도 안에서 너희를 용서하신 것처럼 서로 용서하라
겸손,자랑하는 자는 자기가 자랑하는 것이 아니라 주 안에서 자랑하는 자가 되어야 한다
겸손,서로 마음을 같이 하여 교만하지 말고 도리어 낮은 사람들과 함께 처하며 스스로 지혜 있는 척하지 말라
겸손,교만에는 수치가 따르고 겸손한 자에게는 지혜가 있느니라
겸손,여호와를 경외하는 것이 지혜의 훈계요 겸손은 존귀의 앞잡이라
겸손,하나님께서 기뻐하시는 제사는 분향한 마음과 통회하는 심령이라
겸손,심령이 가난한 자는 복이 있나니 천국이 그들의 것임이라
겸손,교만은 패망의 선봉이요 거만한 마음은 넘어짐의 앞잡이라
겸손,사랑은 오래 참으며 사랑은 온유하며 시기하지 아니하며 자랑하지 아니하며 교만하지 아니하며
겸손,너희 중에 누구든지 큰 자가 되고자 하면 너희를 섬기는 자가 되어야 하며 인자도 섬김을 받으려 함이 아니라 오히려 섬기려 하고 자기 목숨을 많은 사람의 대속물로 주려 함이니라
겸손,나는 주의 계명들의 길을 즐거워하고 주의 법도를 따르기를 원하나이다
겸손,높은 곳에 앉으신 그분은 마음이 겸손하고 통회하는 자와 함께 거하신다
겸손,누구든지 자기를 높이는 자는 낮아질 것이요 자기를 낮추는 자는 높아지리라
겸손,내가 너희에게 이르노니 이 사람이 아니라 저 사람이 의롭다 하심을 받고 그의 집에 돌아갔느니라
겸손,그러나 그가 더 큰 은혜를 주시나니 그러므로 Scripture에 이르기를 하나님은 교만한 자를 대적하시고 겸손한 자에게 은혜를 주신다 하였느니라
겸손,그러므로 너희는 하나님께 택하심을 입은 자 거룩하고 사랑받는 자답게 겸손하고 온유하고 오래 참으며
겸손,내가 약할 때 그때가 바로 내가 강한 때라
겸손,여호와는 높은 자를 돌보시고 낮은 자를 멀리하지 아니하시며 교만한 자를 멀리하시리로다
겸손,그리스도를 경외함으로 서로 복종하라
겸손,여호와께서 겸손한 자를 높이시며 악인들은 땅에 엎드러지게 하시느니라
겸손,여호와께서 네게 구하시는 것이 무엇이냐 정의를 행하며 인애를 사랑하며 겸손하게 네 하나님과 함께 행하는 것이 아니냐
겸손,그러므로 누구든지 이 어린아이와 같이 자기를 낮추는 사람이 천국에서 큰 자니라
겸손,너희 안에 이 마음을 품으라 곧 그리스도 예수의 마음이니
겸손,내가 말하는 바는 너희가 마땅히 생각할 것보다 더 높이 생각하지 말고 오직 하나님이 각 사람에게 나누어 주신 믿음의 분량대로 생각하라
겸손,너희 중에 지혜와 겸손이 있는 자가 누구냐 선한 행실로 그의 지혜를 나타낼지니라
겸손,너희가 알거니와 우리 주 예수 그리스도의 은혜를 그가 부요하신 분이었으나 너희를 위하여 가난하게 되신 그 은혜를 알거니와 이는 그의 가난으로 말미암아 너희를 부요하게 하려 하심이라
겸손,내 손이 이 모든 것을 지었으므로 여호와의 말씀이니라 그러나 내가 돌아보는 자는 마음이 겸손하고 심령이 통회하며 내 말을 두려워하는 자라
겸손,내 영혼이 여호와를 자랑하리니 공의로운 자들이 듣고 기뻐하리로다
겸손,하나님께서 기뻐하시는 제사는 분향한 마음과 통회하는 심령이라
겸손,온유한 자는 복이 있나니 그들이 땅을 기업으로 받을 것임이라
겸손,너희 중에 큰 자는 너희를 섬기는 자가 될지니라
겸손,사랑은 오래 참으며 사랑은 온유하며 시기하지 아니하며 자랑하지 아니하며 교만하지 아니하며
겸손,자랑하는 자는 자기가 자랑하는 것이 아니라 주 안에서 자랑하는 자가 되어야 한다
겸손,교만은 패망의 선봉이요 거만한 마음은 넘어짐의 앞잡이라
겸손,모든 겸손과 온유로 오래 참음으로 사랑 가운데서 서로 용납하고
겸손,내가 주께 감사하오니 나를 지으심이 경이롭고 놀라우며 주의 일이 내 영혼이 잘 아나이다
겸손,나는 마음이 온유하고 겸손하니 나의 멍에를 메고 내게 배우라 그리하면 너희 마음이 쉼을 얻을 것이라
겸손,서로 마음을 같이 하여 교만하지 말고 도리어 낮은 사람들과 함께 처하며 스스로 지혜 있는 척하지 말라
겸손,그리스도를 경외함으로 서로 복종하라
겸손,너희 중에 누구든지 큰 자가 되고자 하면 너희를 섬기는 자가 되어야 하며 인자도 섬김을 받으려 함이 아니라 오히려 섬기려 하고 자기 목숨을 많은 사람의 대속물로 주려 함이니라
겸손,겸손한 자에게 정의를 가르치시며 겸손한 자를 인도하여 그 길을 가게 하시리로다
겸손,그러나 온유한 자들은 땅을 차지하며 풍성한 평화를 즐기리로다
겸손,높은 곳에 앉으신 그분은 마음이 겸손하고 통회하는 자와 함께 거하신다
겸손,여호와께서 네게 구하시는 것이 무엇이냐 정의를 행하며 인애를 사랑하며 겸손하게 네 하나님과 함께 행하는 것이 아니냐
겸손,겸손과 여호와를 경외함의 보상은 부와 존귀와 생명이니라
겸손,내가 약할 때 그때가 바로 내가 강한 때라
겸손,의인은 흑암 중에 빛을 비추며 그가 은혜로우며 자비로우며 의로운 자라
겸손,내가 나의 허물을 능히 깨닫지 못하면 나를 주의 종으로 삼지 마시고 은밀한 죄에서 나를 지켜주소서
겸손,여호와는 높은 자를 돌보시고 낮은 자를 멀리하지 아니하시며 교만한 자를 멀리하시리로다
겸손,그러므로 너희는 하나님께 택하심을 입은 자 거룩하고 사랑받는 자답게 겸손하고 온유하고 오래 참으며
겸손,그러나 온유한 자들은 땅을 차지하며 풍성한 평화를 즐기리로다
겸손,너희 중에 누구든지 첫째가 되고자 하면 종이 되어야 하며 인자도 섬김을 받으려 함이 아니라 오히려 섬기려 하고 자기 목숨을 많은 사람의 대속물로 주려 함이니라
겸손,교만에는 수치가 따르고 겸손한 자에게는 지혜가 있느니라
겸손,심령이 가난한 자는 복이 있나니 천국이 그들의 것임이라
겸손,주 앞에서 낮추라 그리하면 그가 너희를 높이시리라
겸손,자랑하는 자는 주 안에서 자랑하라
